date,anxiety,depression,insomnia,loneliness,stress
2022-09-01,3.7446932147676373,5.21289194442417,3.704010930018588,3.8729833462074463,4.776838056516247
2022-10-01,3.7497474662443007,5.175700801618924,3.704010930018588,3.892494720807633,4.754583115906243
2022-11-01,3.613946051147628,5.160308893737648,3.1466673086799886,3.396745322787513,4.725815626252621
2022-12-01,3.5021638332823595,5.072205903477571,2.6571800956288785,2.8109633849474367,4.407294229370507
2023-01-01,3.5118845842841715,5.011350752405618,3.175426480542981,2.480224818744278,4.313474308032999
2023-02-01,3.1176428547376034,5.011350752405618,3.2787192621510406,2.5628464289109765,4.313474308032999
2023-03-01,2.640018365408927,4.640892025018332,3.3393884397469282,2.5878504008094505,3.449857265382913
2023-04-01,2.2156468376278626,3.654594451654046,3.406766884607878,2.490892501603681,3.31205328605943
2023-05-01,2.2087978356534377,3.3439225741362604,3.175426480542985,2.622744341103009,3.23334895341433
2023-06-01,2.6111648393353555,3.824759845897223,3.0587678248047703,11.217883449693556,3.3878123807662064
2023-07-01,2.7743413086657354,4.433857339731485,3.6514837167011507,11.144709303276816,3.7040109300185686
2023-08-01,2.7743413086657354,5.015128627614148,3.6514837167011507,10.940611029415543,3.813850356982375
2023-09-01,2.923260943784174,5.099019513592765,3.797926068822661,10.737572097334377,3.824759845897247
2023-10-01,2.9374798516393725,4.9992423668415995,3.61813613493321,10.722392315602718,3.9109403658780852
2023-11-01,3.0550504633037923,4.8702871547473165,3.476108935769083,10.635489474567477,3.9109403658780852
2023-12-01,3.5960837284214544,5.087119801890613,3.679385653594785,10.535294217174165,3.9504506839170475
2024-01-01,3.5537005893557265,4.9012985292396705,3.3427896171076563,10.483392349402665,3.9504506839170475
2024-02-01,3.055050463303786,4.260459500043958,3.3933982252532404,10.439943689619373,3.629633924274246
2024-03-01,2.3143164446678264,3.680414996363071,3.441062203870982,10.280903155704209,3.3608710992024924
2024-04-01,1.9598237397552873,3.57919069911142,3.441062203870982,10.036297759994557,3.4761089357690405
2024-05-01,2.09436473336497,3.6556307750696053,3.524803884508009,10.154488483603467,3.4597249846912685
2024-06-01,2.193309385518916,4.063883796954723,3.6390141855212077,3.3878123807661247,3.5451631581891743
2024-07-01,2.391588796113641,4.327501903786103,3.0846639225613917,3.3063300170760055,3.2321772378645535
2024-08-01,2.4494897427830415,4.440686542607638,3.1188575997106773,3.9157800414902066,3.104249287084348
2024-09-01,2.490892501603552,4.474676219876347,3.1574826950748722,3.8954129979043577,3.104249287084348
2024-10-01,2.713602101199755,4.4890439017139,3.1370223287234342,3.785938897200159,3.0289011909011596
2024-11-01,2.713602101199755,4.454313537562067,3.256694736394696,3.4200832880164747,3.146667308679964
2024-12-01,2.1672493389015206,4.454313537562067,3.654594451654098,3.4761089357690236,3.084663922561354
2025-01-01,2.1672493389015206,4.4406865426076365,3.82475984589728,3.256694736394644,3.084663922561354
2025-02-01,2.4664414311580014,4.252450274057643,3.688639397672388,2.3677121037112268,3.4234042953903474
2025-03-01,5.956280108194394,4.252450274057643,3.5419563161415275,2.193309385519091,3.4234042953903474
2025-04-01,6.329344836600832,4.092676385936174,3.604500553811105,1.9694638556693504,3.4234042953903474
2025-05-01,5.869799439039212,3.845501110112743,3.8455011101128442,1.8319554050414943,3.4234042953903474
2025-06-01,5.869799439039212,3.663910810082852,3.51619629196618,1.6696942198734752,3.1574826950748447
2025-07-01,5.890413372333839,3.24270743594779,4.501683186892636,1.7056057308449015,2.5702257889261
2025-08-01,6.487166818676163,3.519426606190739,6.952217871538089,7.204270618981141,3.7688918072220905
2025-09-01,7.657438451359786,5.6588627190211085,8.739929269528663,10.833100230592352,5.734002779802985
2025-10-01,8.02788700075988,6.658328118479375,9.02983271095755,13.083646975588167,7.089792064309935
2025-11-01,7.751343969488978,8.08290376865475,8.989471956717269,15.382989424567723,8.146387933534537
2025-12-01,6.9429493340039095,7.937253933193766,8.628265740980039,16.658786015648015,8.479476113034107
2026-01-01,6.302356461649637,8.001420328462146,9.208033383295202,16.919372078039704,8.538682035835032
2026-02-01,9.90370301116373,11.08917025614167,10.607315943024966,19.85401264686349,15.165750888103146
2026-03-01,10.061929449286774,11.109646368100229,10.777361233229367,18.831791301848067,15.24024775110802
